Chromosome  Position(bp)    Rate(cM/Mb)     Map(cM)
chr22	14431347	7.7503997990	0
chr22	14432618	7.7795390483	0.0098507581
chr22	14433624	7.7835963592	0.0176769744
chr22	14433659	7.7873426688	0.0179494003
chr22	14433758	7.7826808098	0.0187203472
chr22	14434713	7.6975521021	0.0261528074
chr22	14434960	7.6978157608	0.0280541028
chr22	14435070	5.4684352468	0.0289008625
chr22	14435171	5.4706044516	0.0294531745
chr22	14435207	5.4746257561	0.0296501162
chr22	14439734	3.9679066914	0.0544337470
chr22	14441016	3.9646758377	0.0595206034
chr22	14441342	3.9646758377	0.0608130877
chr22	14449374	3.8899570462	0.0926573640
chr22	14452292	3.8880817378	0.1040082587
chr22	14456927	3.8963737468	0.1220295176
chr22	14459493	3.9041128264	0.1320276126
chr22	14479437	3.9064318828	0.2098912388
chr22	14480059	3.9089049320	0.2123210394
chr22	14482325	3.9107381986	0.2211786180
chr22	14483902	3.9077054751	0.2273458522
chr22	14490036	3.9058695558	0.2513157175
chr22	14492336	3.9045004654	0.2602992175
chr22	14516814	0.0010000000	0.3558735799
chr22	14520628	0.0010000000	0.3558773939
chr22	14553179	0.0010000000	0.3559099449
chr22	14607431	0.0010000000	0.3559641969
chr22	14611423	0.0010000000	0.3559681889
chr22	14632600	0.0010000000	0.3559893659
chr22	14647521	0.0010000000	0.3560042869
chr22	14697416	6.9911839366	0.3560541819
chr22	14723553	6.9911376338	0.5387827565
chr22	14723811	6.9923876785	0.5405864700
chr22	14724414	7.1001327675	0.5448028797
chr22	14724572	7.1046234592	0.5459247007
chr22	14725582	7.1091103673	0.5531003704
chr22	14725954	7.1116716881	0.5557449595
chr22	14725981	7.1116481104	0.5559369746
chr22	14726071	6.9795472268	0.5565770229
chr22	14727194	5.3528747719	0.5644150545
chr22	14731379	4.7167646044	0.5868168354
chr22	14731604	4.4703313875	0.5878781074
chr22	14731852	2.6901928529	0.5889867496
chr22	14732357	2.0949491422	0.5903452970
chr22	14744825	1.7495453354	0.6164651229
chr22	14745495	0.5676160051	0.6176373183
chr22	14745570	0.5383496355	0.6176798895
chr22	14787120	0.1320265547	0.6400483168
chr22	14853585	0.1320266717	0.6488234618
chr22	14869239	0.4007860862	0.6508902073
chr22	14874095	0.4007301672	0.6528364245
chr22	14874187	0.4792417053	0.6528732917
chr22	14874473	0.4749965743	0.6530103548
chr22	14874682	0.3826054535	0.6531096291
chr22	14884399	0.1245231772	0.6568274063
chr22	14967208	0.2081385731	0.6671390461
chr22	14978987	0.2971124344	0.6695907104
chr22	14989899	0.3188986692	0.6728328012
chr22	14996145	0.3361183034	0.6748246423
chr22	14999031	0.3869275571	0.6757946798
chr22	15009152	0.4469344260	0.6797107736
chr22	15010874	0.5262011586	0.6804803946
chr22	15011921	0.5368552376	0.6810313273
chr22	15012034	0.5458188817	0.6810919919
chr22	15013820	0.6310848316	0.6820668244
chr22	15024918	0.6357901647	0.6890706039
chr22	15029282	0.0010000000	0.6918451922
chr22	15042015	0.0010000000	0.6918579252
chr22	15062084	0.0010000000	0.6918779942
chr22	15231640	0.2899757062	0.6920475502
chr22	15235274	0.2875819430	0.6931013219
chr22	15235303	0.2860422217	0.6931096618
chr22	15235618	0.2842585932	0.6931997651
chr22	15235788	0.2823673036	0.6932480890
chr22	15238253	0.2776366203	0.6939441244
chr22	15238287	0.2727000491	0.6939535641
chr22	15238684	0.2688369166	0.6940618260
chr22	15238968	0.2648634082	0.6941381757
chr22	15242245	0.2662701853	0.6950061331
chr22	15243070	2.3031786612	0.6952258060
chr22	15245262	2.7593015026	0.7002743736
chr22	15250393	2.0164943431	0.7144323496
chr22	15251440	2.5150288534	0.7165436192
chr22	15257135	2.1567191330	0.7308667085
chr22	15258039	1.5202909362	0.7328163826
chr22	15258423	0.4352120271	0.7334001743
chr22	15266974	0.4354076865	0.7371216724
chr22	15268577	0.4380028175	0.7378196309
chr22	15268900	0.4411589631	0.7379611058
chr22	15270125	0.4429079512	0.7385015255
chr22	15270296	0.4435052344	0.7385772628
chr22	15270307	0.4427908858	0.7385821413
chr22	15270816	0.4434275671	0.7388075219
chr22	15273449	0.4466337682	0.7399750667
chr22	15274090	0.4495971746	0.7402613589
chr22	15274264	0.4536908987	0.7403395888
chr22	15276164	0.4789453620	0.7412016015
chr22	15276210	0.5008657138	0.7412236330
chr22	15276762	1.8241305111	0.7415001109
chr22	15276882	1.8362669537	0.7417190066
chr22	15280134	2.4220770823	0.7476905467
chr22	15282425	2.4585481142	0.7532395253
chr22	15285893	2.5897859106	0.7617657701
chr22	15291574	2.7015981522	0.7764783439
chr22	15291828	1.0443981860	0.7771645498
chr22	15295707	2.3854228732	0.7812157704
chr22	15295998	4.0418680839	0.7819099285
chr22	15298335	3.3765862582	0.7913557742
chr22	15298847	2.1040517316	0.7930845863
chr22	15298867	0.1235929911	0.7931266674
chr22	15318376	0.1241970652	0.7955378430
chr22	15332978	0.1486463907	0.7973513686
chr22	15333120	0.1664824775	0.7973724764
chr22	15337305	0.1758250782	0.7980692055
chr22	15343545	0.1928279096	0.7991663540
chr22	15346809	0.2044636574	0.7997957443
chr22	15348466	0.2059077604	0.8001345406
chr22	15350900	0.2063043822	0.8006357201
chr22	15353226	0.2058144123	0.8011155841
chr22	15363606	0.2061726596	0.8032519377
chr22	15369290	0.2056379103	0.8044238231
chr22	15370420	0.2054429849	0.8046561939
chr22	15370526	0.2052648647	0.8046779709
chr22	15410710	0.2056834797	0.8129263342
chr22	15410792	0.2416282291	0.8129432002
chr22	15412698	0.4605199278	0.8134037436
chr22	15429825	0.6187582305	0.8212910684
chr22	15429907	0.9261646841	0.8213418066
chr22	15430088	1.2217006585	0.8215094424
chr22	15434027	1.2212656821	0.8263217213
chr22	15434720	1.3524517766	0.8271680584
chr22	15436022	1.5160257971	0.8289289507
chr22	15437138	1.6208696027	0.8306208354
chr22	15437597	1.7867281984	0.8313648146
chr22	15443359	2.2154074974	0.8416599425
chr22	15445079	2.7452985484	0.8454704434
chr22	15446732	6.2521890683	0.8500084219
chr22	15447504	6.3474757063	0.8548351118
chr22	15448748	6.2995926623	0.8627313716
chr22	15450109	6.2148655596	0.8713051172
chr22	15451043	3.7599132940	0.8771098017
chr22	15452483	2.5925329015	0.8825240768
chr22	15453066	1.8025497177	0.8840355235
chr22	15455353	1.8034152273	0.8881579547
chr22	15460378	1.8788380366	0.8972201162
chr22	15464609	0.8140859333	0.9051694799
chr22	15464762	0.6069913972	0.9052940351
chr22	15467656	0.6184416373	0.9070506682
chr22	15467705	0.6312989173	0.9070809718
chr22	15469639	6.7544788340	0.9083019039
chr22	15470474	6.7007036098	0.9139418938
chr22	15474749	0.5773562341	0.9425874017
chr22	15476707	0.5784284045	0.9437178652
chr22	15476864	0.5806374159	0.9438086785
chr22	15477416	0.5790284561	0.9441291903
chr22	15479107	0.5683892958	0.9451083274
chr22	15480497	0.5231848361	0.9458983885
chr22	15480911	0.4182434213	0.9461149871
chr22	15481987	0.3724541136	0.9465650170
chr22	15482604	0.3368057933	0.9467948212
chr22	15483078	0.3043092410	0.9469544671
chr22	15483717	0.2923371722	0.9471489207
chr22	15485666	0.2560049181	0.9477186859
chr22	15486294	0.2527154941	0.9478794570
chr22	15487266	0.2240088620	0.9481250964
chr22	15487330	0.1520869922	0.9481394330
chr22	15488619	0.1502430476	0.9483354731
chr22	15489150	0.0948166719	0.9484152522
chr22	15492280	0.0716308995	0.9487120284
chr22	15492342	0.0491574411	0.9487164695
chr22	15496233	0.0491574411	0.9489077411
chr22	15501886	0.0488996458	0.9491856281
chr22	15503478	0.0488949219	0.9492634763
chr22	15504307	0.0488949219	0.9493040102
chr22	15510409	0.0489384030	0.9496023670
chr22	15512490	0.0489370995	0.9497042079
chr22	15516658	0.0489421641	0.9499081777
chr22	15519227	0.0489921382	0.9500339101
chr22	15520023	0.0489975328	0.9500729079
chr22	15520593	0.0490556080	0.9501008364
chr22	15529033	0.1531619504	0.9505148658
chr22	15529300	0.2717851369	0.9505557600
chr22	15532611	0.3700872214	0.9514556406
chr22	15534984	1.0003784492	0.9523338576
chr22	15534992	1.5130754732	0.9523418606
chr22	15535383	1.5728385358	0.9529334731
chr22	15539670	1.5730493905	0.9596762319
chr22	15541286	1.8620333721	0.9622182797
chr22	15544372	1.5374102265	0.9679645147
chr22	15544478	1.2415530134	0.9681274802
chr22	15544773	4.9346622295	0.9684937383
chr22	15549522	4.0927507909	0.9919284493
chr22	15551377	1.0580872828	0.9995205020
chr22	15553913	1.0436283495	1.0022038113
chr22	15555288	1.0395886906	1.0036388003
chr22	15557075	1.0375102491	1.0054965453
chr22	15557470	1.0386541431	1.0059063619
chr22	15557794	1.0427971575	1.0062428858
chr22	15557906	1.0641067225	1.0063596791
chr22	15558015	1.1381097791	1.0064756667
chr22	15558213	1.7005205621	1.0067010125
chr22	15558230	2.3940232137	1.0067299213
chr22	15558332	3.3168172786	1.0069741117
chr22	15558586	4.1939484228	1.0078165833
chr22	15560510	5.2147376511	1.0158857400
chr22	15563103	5.2108481405	1.0294075548
chr22	15566728	5.2157035115	1.0482968793
chr22	15567276	5.2191824533	1.0511550848
chr22	15567577	5.2190229965	1.0527260587
chr22	15567689	5.2044495315	1.0533105893
chr22	15567719	5.1910222622	1.0534667228
chr22	15568058	5.1811737608	1.0552264793
chr22	15569132	4.2438125678	1.0607910599
chr22	15569194	3.4938455045	1.0610541763
chr22	15569718	3.4938455045	1.0628849514
chr22	15570111	3.4926807583	1.0642580326
chr22	15570730	3.4897365028	1.0664200020
chr22	15572143	3.3680539327	1.0713509997
chr22	15575268	0.7848419861	1.0818761682
chr22	15575679	0.4750290744	1.0821987383
chr22	15575867	0.6316235556	1.0822880438
chr22	15576300	0.2081957368	1.0825615368
chr22	15578998	0.2080218045	1.0831232489
chr22	15580597	0.2080776409	1.0834558757
chr22	15582602	0.1957323703	1.0838730714
chr22	15583103	0.1892512468	1.0839711333
chr22	15586030	0.1899309766	1.0845250717
chr22	15586496	0.1909605718	1.0846135796
chr22	15590318	0.1912042836	1.0853434309
chr22	15591075	0.1922459743	1.0854881725
chr22	15591341	0.1932141169	1.0855393099
chr22	15591440	0.1932339492	1.0855584381
chr22	15591973	0.1942285458	1.0856614318
chr22	15592113	0.1962625357	1.0856886238
chr22	15592553	0.1983605535	1.0857749793
chr22	15592992	0.2000341939	1.0858620596
chr22	15593298	0.2013592502	1.0859232701
chr22	15594252	0.2045838460	1.0861153668
chr22	15594669	0.2055208151	1.0862006783
chr22	15595732	0.2065320501	1.0864191469
chr22	15596894	0.2077883878	1.0866591371
chr22	15597201	0.2224864754	1.0867229282
chr22	15599250	0.2415424209	1.0871788030
chr22	15599356	0.2618482069	1.0872044065
chr22	15599625	0.2831217896	1.0872748436
chr22	15600001	0.3098536721	1.0873812974
chr22	15601495	0.3573317205	1.0878442188
chr22	15601812	0.4129578336	1.0879574930
chr22	15605174	0.4181674647	1.0893458572
chr22	15605193	0.4252993348	1.0893538024
chr22	15605319	0.4348081492	1.0894073901
chr22	15605407	0.4531688256	1.0894456532
chr22	15605715	0.8586146876	1.0895852292
chr22	15605903	1.4928249847	1.0897466488
chr22	15605950	2.9568339548	1.0898168115
chr22	15607403	2.9549382676	1.0941130913
chr22	15607461	2.9534044255	1.0942844777
chr22	15607600	2.9629918898	1.0946950009
chr22	15608796	2.9652115909	1.0982387392
chr22	15609968	3.0813467022	1.1017139672
chr22	15611133	3.3907494267	1.1053037361
chr22	15611512	3.6563097559	1.1065888301
chr22	15611603	3.9769608565	1.1069215543
chr22	15611719	4.1056294059	1.1073828818
chr22	15614497	0.6858798805	1.1187883203
chr22	15618270	0.9976639792	1.1213761451
chr22	15618335	1.4936680398	1.1214409932
chr22	15618906	2.5357532720	1.1222938777
chr22	15621459	0.7243923560	1.1287676558
chr22	15623464	0.7230525408	1.1302200625
chr22	15624600	0.6824990950	1.1310414501
chr22	15624734	0.6339592499	1.1311329050
chr22	15625309	0.6265798919	1.1314974316
chr22	15625340	0.6179633505	1.1315168556
chr22	15626329	0.6180066803	1.1321280213
chr22	15634399	0.6226451713	1.1371153352
chr22	15635296	0.6263784087	1.1376738480
chr22	15635527	0.6315179728	1.1378185414
chr22	15635752	0.6389516422	1.1379606329
chr22	15636231	0.6770969432	1.1382666907
chr22	15637198	0.7502337185	1.1389214435
chr22	15637295	0.7503102513	1.1389942162
chr22	15638201	0.8764849849	1.1396739972
chr22	15638313	0.8765008082	1.1397721636
chr22	15638797	0.8765008082	1.1401963900
chr22	15638808	1.0256513452	1.1402060315
chr22	15639954	1.1304315413	1.1413814279
chr22	15640536	1.1304315413	1.1420393391
chr22	15641026	1.0769335691	1.1425932505
chr22	15642699	1.0574221841	1.1443949604
chr22	15643854	1.0647397174	1.1456162830
chr22	15644565	0.7280697709	1.1463733129
chr22	15644904	0.5397727110	1.1466201286
chr22	15645124	0.4715295267	1.1467388786
chr22	15645194	0.4388182317	1.1467718857
chr22	15646361	0.4380627624	1.1472839865
chr22	15646625	0.4369183577	1.1473996351
chr22	15646949	0.4360117109	1.1475411966
chr22	15647006	0.4357856731	1.1475660493
chr22	15647459	0.4414191120	1.1477634602
chr22	15648016	0.7150869080	1.1480093307
chr22	15648152	1.0355811975	1.1481065825
chr22	15649076	0.4438823987	1.1490634595
chr22	15650265	0.4453872306	1.1495912357
chr22	15651714	0.5969463243	1.1502366018
chr22	15651842	0.7948351239	1.1503130109
chr22	15652246	0.9324233236	1.1506341243
chr22	15653178	1.1512443410	1.1515031428
chr22	15653468	1.5884626363	1.1518370037
chr22	15653728	27.8574716518	1.1522500040
chr22	15654435	56.9201984093	1.1719452364
chr22	15655394	5.7810156142	1.2265317067
chr22	15658762	0.4700519013	1.2460021673
chr22	15660345	0.4239721623	1.2467462595
chr22	15660822	0.4199460671	1.2469484942
chr22	15661110	0.4139545059	1.2470694387
chr22	15661392	0.4140458316	1.2471861738
chr22	15661931	0.4116879287	1.2474093445
chr22	15662549	0.4105166480	1.2476637677
chr22	15663102	0.4042013048	1.2478907834
chr22	15663820	0.4047650730	1.2481809999
chr22	15664065	0.4035426371	1.2482801674
chr22	15664363	0.4040361611	1.2484004231
chr22	15664540	0.4019597999	1.2484719375
chr22	15665049	0.3979962933	1.2486765350
chr22	15665419	0.3936104778	1.2488237936
chr22	15665949	0.3909611465	1.2490324072
chr22	15666147	0.3882861609	1.2491098175
chr22	15666329	0.3866194185	1.2491804856
chr22	15666712	0.3861913015	1.2493285608
chr22	15668200	0.3863368637	1.2499032135
chr22	15668220	0.3865353218	1.2499109402
chr22	15668377	0.3864571180	1.2499716262
chr22	15668988	0.3866112552	1.2502077515
chr22	15669118	0.3873964143	1.2502580110
chr22	15670010	0.3913491747	1.2506035686
chr22	15670674	0.3946664311	1.2508634245
chr22	15671543	0.3963442770	1.2512063896
chr22	15673143	0.4275219948	1.2518405404
chr22	15674251	1.8069408518	1.2523142348
chr22	15674997	0.3048929142	1.2536622127
chr22	15675703	0.3031273672	1.2538774671
chr22	15675764	0.3063504896	1.2538959579
chr22	15676235	0.3620668381	1.2540402489
chr22	15676426	0.4679368497	1.2541094037
chr22	15676700	0.3697271221	1.2542376184
chr22	15676720	0.2884359146	1.2542450129
chr22	15679033	0.2723813627	1.2549121652
chr22	15679261	0.2723884186	1.2549742682
chr22	15680320	0.2672345517	1.2552627275
chr22	15681217	0.2629345231	1.2555024369
chr22	15681843	0.2581769428	1.2556670339
chr22	15682458	0.2581916394	1.2558258127
chr22	15683383	0.2563299903	1.2560646400
chr22	15683469	0.2542348406	1.2560866844
chr22	15683596	0.2532343320	1.2561189722
chr22	15684132	0.2537887671	1.2562547058
chr22	15684246	0.2553817909	1.2562836377
chr22	15684887	2.2985834559	1.2564473374
chr22	15685777	1.3620132421	1.2584930767
chr22	15686104	0.7216251308	1.2589384550
chr22	15686184	0.3418542704	1.2589961851
chr22	15687742	0.3430498479	1.2595287940
chr22	15688241	0.3442055212	1.2596999759
chr22	15689296	0.3601976480	1.2600631127
chr22	15689362	0.3703586042	1.2600868857
chr22	15689517	0.4120198088	1.2601442913
chr22	15689555	0.4625317611	1.2601599481
chr22	15689881	0.4496059413	1.2603107334
chr22	15690488	0.5980558686	1.2605836442
chr22	15690741	0.8412558286	1.2607349524
chr22	15691027	1.2432497377	1.2609755515
chr22	15692596	10.9668279025	1.2629262104
chr22	15693288	0.6989245210	1.2705152553
chr22	15693798	0.6987934593	1.2708717068
chr22	15693872	0.6992054141	1.2709234175
chr22	15694151	0.6982656941	1.2711184958
chr22	15694977	0.6982260481	1.2716952633
chr22	15695102	0.6982530092	1.2717825415
chr22	15695458	0.7593558165	1.2720311196
chr22	15695503	0.8923386544	1.2720652906
chr22	15695621	1.4141782686	1.2721705866
chr22	15696313	1.5470690155	1.2731491980
chr22	15696555	1.5504412084	1.2735235887
chr22	15697062	1.5613474802	1.2743096623
chr22	15697100	0.8926517553	1.2743689936
chr22	15697233	1.1664154486	1.2744877162
